Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
9754	11.25	1.82	Neural Network (Specific Model)	11	0.913	4927	260.35360360360363	378891	0.41	444	88	20762	None
992	39.41	1.65	Neural Network (Specific Model)	11	0.917	10415	309.88933200398805	1015605	0.59	1003	133	47087	None
11282	62.5	19.66	Gradient Boost (General Model)	11	0.938	2962	304.82513416815743	2173717	0.45	2236	726	10020	None
1177	87.45	6.33	Gradient Boost (General Model)	11	0.899	15846	303.4317862165963	1437032	0.49	1422	144	43185	None
118	97.35	14.19	Gradient Boost (General Model)	11	0.914	22866	310.2824254215305	3130844	0.5	3084	322	119913	None
1200	99.83	63.27	Gradient Boost (General Model)	11	0.892	9873	296.8563508064516	3957367	0.59	3968	586	109020	None
12252	36.86	6.39	Neural Network (Specific Model)	11	0.944	3018	330.19876543209875	848741	0.39	810	277	9376	None
1235	99.06	100.77	Gradient Boost (General Model)	11	0.921	3904	290.9223685513417	9550389	0.42	10099	2458	42242	None
12538	21.74	1.38	Neural Network (Specific Model)	11	0.909	2640	283.3592715231788	563935	0.59	604	202	9205	None
1256	34.04	2.34	Neural Network (Specific Model)	11	0.929	17212	257.9753886010363	640755	0.41	772	74	41999	None
131	9.39	1.54	Neural Network (Specific Model)	11	0.884	73409	263.18590998043055	455340	0.43	511	9	110191	None
138366	11.14	0.01	Neural Network (Specific Model)	11	0.875	3576	275.4017341040462	326051	0.56	346	88	18471	None
1410	88.69	91.17	Neural Network (Specific Model)	11	0.887	5985	309.78990815021507	8991680	0.45	8601	1769	39918	None
14137	20.21	14.07	Neural Network (Specific Model)	11	0.919	3256	418.58363636363634	751513	0.46	550	237	8408	None
14610	62.91	26.59	Gradient Boost (General Model)	11	0.887	2991	260.1553224155578	3433034	0.62	3908	1117	17063	None
1478	99.61	70.92	Gradient Boost (General Model)	11	0.893	10417	291.26301028357744	3134591	0.52	3209	392	39024	None
15252	19.16	10.52	Neural Network (Specific Model)	11	0.893	3670	275.2753007784855	1300018	0.42	1413	363	17933	None
16848	16.65	0.0	Neural Network (Specific Model)	11	0.884	2767	249.49510763209392	432127	0.6	511	155	7353	None
1687	15.12	0.02	Neural Network (Specific Model)	11	0.913	9205	241.53968253968253	299024	0.32	378	40	36435	None
17542	25.22	17.99	Neural Network (Specific Model)	11	0.947	2703	288.83240223463685	654123	0.36	716	234	7148	None
18187	37.69	2.97	Neural Network (Specific Model)	11	0.94	2915	290.4315476190476	932205	0.43	1008	317	7016	None
18306	10.77	1.44	Neural Network (Specific Model)	11	0.956	2906	275.6592592592593	348730	0.48	405	116	6944	None
191	85.3	84.79	Neural Network (Specific Model)	11	0.896	27617	352.3891611415394	4085411	0.56	3469	226	95301	None
1910	85.66	91.64	Neural Network (Specific Model)	11	0.912	5145	330.3969959860158	8376980	0.49	7723	1815	33858	None
192	95.89	98.75	Gradient Boost (General Model)	11	0.903	11873	316.0528954625219	4182682	0.48	3989	489	95166	None
1956	94.1	20.68	Gradient Boost (General Model)	11	0.905	5388	301.3906485671192	2644612	0.51	2652	570	33319	None
20257	21.29	0.1	Neural Network (Specific Model)	11	0.914	2879	267.5301369863014	639811	0.6	730	219	8978	None
203	88.88	0.36	Neural Network (Specific Model)	11	0.918	26341	320.3925925925926	2117398	0.44	2025	125	90115	None
206	100.0	107.11	Gradient Boost (General Model)	11	0.877	8657	276.0771898189888	13597195	0.55	14419	2120	89244	None
2074	60.93	1.69	Gradient Boost (General Model)	11	0.884	7144	286.7793674698795	1290110	0.6	1328	222	32055	None
209740	30.14	3.32	Neural Network (Specific Model)	11	0.875	7728	284.13602550478214	915354	0.6	941	158	50537	None
209764	61.3	20.76	Gradient Boost (General Model)	11	0.925	11879	305.2151431209603	3209687	0.38	3249	416	258130	None
209768	17.53	0.54	Neural Network (Specific Model)	11	0.932	31047	314.3220338983051	416062	0.32	413	31	84492	None
209772	15.12	3.41	Neural Network (Specific Model)	11	0.936	16794	271.958064516129	539130	0.34	620	54	182170	None
209777	62.55	14.2	Gradient Boost (General Model)	11	0.827	20491	190.32509505703422	1084634	0.39	1578	86	165814	None
209830	22.82	5.5	Neural Network (Specific Model)	11	0.944	30341	357.7779690189329	659440	0.36	581	56	104550	None
209832	7.12	0.25	Neural Network (Specific Model)	11	0.905	68817	233.018648018648	329419	0.31	429	40	104135	None
209845	15.93	0.69	Neural Network (Specific Model)	11	0.898	67977	265.640522875817	405538	0.32	459	34	100035	None
209853	12.63	0.55	Neural Network (Specific Model)	11	0.946	85662	310.2260273972603	428943	0.39	438	18	97511	None
209854	49.49	16.64	Gradient Boost (General Model)	11	0.917	30022	211.21451555237755	1921301	0.5	2797	158	88781	None
209871	23.03	1.57	Neural Network (Specific Model)	11	0.802	14542	173.73212487411882	642594	0.35	993	66	91526	None
209883	46.99	2.3	Gradient Boost (General Model)	11	0.867	15142	308.0771637122002	1020372	0.58	959	98	88050	None
209887	50.44	21.4	Gradient Boost (General Model)	11	0.917	16685	207.10747435271128	2758250	0.49	4094	313	47527	None
209891	6.18	0.65	Neural Network (Specific Model)	11	0.912	14561	293.5703125	370327	0.38	384	43	43309	None
209895	22.51	5.72	Neural Network (Specific Model)	11	0.914	32125	258.13448275862066	733994	0.39	870	43	84342	None
209909	6.68	0.07	Neural Network (Specific Model)	11	0.875	22385	196.9145129224652	337521	0.45	503	30	80313	None
209928	15.13	0.02	Neural Network (Specific Model)	11	0.879	14299	283.55432372505544	435226	0.53	451	36	78318	None
209949	6.19	0.04	Neural Network (Specific Model)	11	0.9	20879	211.64125560538116	313211	0.45	446	35	73214	None
209950	12.22	1.06	Neural Network (Specific Model)	11	0.895	7915	261.15133171912834	720883	0.38	826	108	73107	None
209961	8.3	0.45	Neural Network (Specific Model)	11	0.919	37044	199.7934426229508	395760	0.42	610	29	71550	None
209964	10.18	0.05	Neural Network (Specific Model)	11	0.848	10579	195.32493702770782	273033	0.39	397	36	70549	None
210060	6.91	0.35	Neural Network (Specific Model)	11	0.9	7577	273.153125	290775	0.49	320	52	59409	None
210072	10.47	2.38	Neural Network (Specific Model)	11	0.893	13793	258.03865546218486	513820	0.34	595	59	58327	None
210083	18.52	0.59	Neural Network (Specific Model)	11	0.921	9600	194.36507936507937	475180	0.47	756	80	41734	None
210089	6.62	0.92	Neural Network (Specific Model)	11	0.888	3895	202.35294117647058	416816	0.33	612	111	21850	None
210126	58.55	10.03	Gradient Boost (General Model)	11	0.923	8780	242.99902771025765	1619493	0.39	2057	246	37324	None
210133	7.06	0.14	Neural Network (Specific Model)	11	0.894	14254	214.72705314009661	296731	0.41	414	31	54290	None
210134	4.51	0.03	Neural Network (Specific Model)	11	0.932	10559	192.40724946695096	288427	0.49	469	41	54247	None
210282	7.39	0.08	Neural Network (Specific Model)	11	0.914	16562	216.99236641221373	371529	0.41	524	40	40050	None
210293	14.63	2.93	Neural Network (Specific Model)	11	0.874	8201	208.62979189485213	651359	0.37	913	102	45815	None
210324	9.55	0.54	Neural Network (Specific Model)	4	0.905	16777	263.1551724137931	302107	0.32	348	28	44648	None
210337	19.39	0.89	Neural Network (Specific Model)	11	0.827	12996	219.22877697841727	550781	0.34	695	69	102562	None
210351	14.88	2.94	Neural Network (Specific Model)	11	0.897	7726	237.25204582651392	484030	0.39	611	85	43559	None
210360	5.1	0.14	Neural Network (Specific Model)	11	0.843	16122	309.92045454545456	290696	0.45	264	27	43284	None
210368	6.52	0.06	Neural Network (Specific Model)	11	0.87	10237	263.23756906077347	327725	0.47	362	52	43182	None
210410	9.63	1.08	Neural Network (Specific Model)	11	0.922	7297	226.52986022871664	578171	0.43	787	99	36141	None
210422	26.56	2.93	Neural Network (Specific Model)	11	0.851	6668	217.25025025025025	762341	0.33	999	143	36246	None
210494	28.57	0.02	Neural Network (Specific Model)	11	0.936	2957	274.1818943839061	1046322	0.61	1193	343	30738	None
210555	6.83	0.08	Neural Network (Specific Model)	11	0.928	32905	242.89749430523918	343161	0.56	439	25	38762	None
210588	9.67	0.47	Neural Network (Specific Model)	11	0.919	26539	295.20569620253167	304190	0.4	316	22	62129	None
210647	12.02	0.35	Neural Network (Specific Model)	11	0.664	4134	126.5014164305949	402157	0.29	706	102	37140	None
210710	7.12	0.44	Neural Network (Specific Model)	11	0.865	12774	297.7916666666667	346082	0.49	336	45	36086	None
210836	10.35	1.89	Neural Network (Specific Model)	11	0.875	16150	216.05154639175257	358066	0.4	485	40	34066	None
210961	5.52	0.14	Neural Network (Specific Model)	11	0.526	9269	100.1604938271605	320466	0.32	567	47	32373	None
211037	12.71	5.33	Neural Network (Specific Model)	11	0.838	7858	234.59920634920636	632412	0.47	756	110	31451	None
211052	8.69	0.51	Neural Network (Specific Model)	11	0.908	3717	253.5828025477707	262410	0.43	314	76	7436	None
211111	20.32	0.7	Neural Network (Specific Model)	11	0.917	10318	289.07707509881425	476822	0.34	506	70	30119	None
211141	6.94	0.38	Neural Network (Specific Model)	11	0.948	12403	350.96153846153845	374901	0.4	338	47	24939	None
211167	9.28	0.49	Neural Network (Specific Model)	11	0.909	5242	169.9275808936826	361640	0.45	649	79	23545	None
211182	9.09	0.93	Neural Network (Specific Model)	11	0.927	6375	193.82029598308668	294870	0.39	473	52	29174	None
211281	11.2	1.5	Neural Network (Specific Model)	11	0.855	11716	254.79441117764472	445567	0.44	501	53	21092	None
211305	10.27	2.02	Neural Network (Specific Model)	11	0.892	14757	274.8953229398664	414032	0.41	449	41	26190	None
211529	6.68	0.66	Neural Network (Specific Model)	11	0.877	7623	299.8645833333333	294861	0.48	288	50	25466	None
211563	5.01	0.02	Neural Network (Specific Model)	11	0.874	9919	242.77439024390245	271817	0.38	328	36	25280	None
211633	4.97	0.01	Neural Network (Specific Model)	11	0.969	9743	349.25619834710744	260568	0.39	242	36	24703	None
211763	22.18	1.63	Neural Network (Specific Model)	11	0.954	6702	347.92194092827003	517514	0.38	474	94	23596	None
211793	6.15	0.4	Neural Network (Specific Model)	11	0.909	6629	292.90671641791045	258320	0.55	268	49	22178	None
211863	6.73	0.46	Neural Network (Specific Model)	11	0.932	7242	295.60674157303373	337943	0.43	356	59	19359	None
211900	6.51	0.6	Neural Network (Specific Model)	11	0.936	7311	262.8692810457516	257417	0.5	306	46	22559	None
211987	39.21	0.01	Neural Network (Specific Model)	11	0.937	7073	327.8513888888889	754644	0.47	720	133	21937	None
212040	10.83	0.37	Neural Network (Specific Model)	11	0.902	4190	239.22429906542055	424416	0.34	535	105	20892	None
212115	12.13	0.85	Neural Network (Specific Model)	11	0.813	6870	188.46900826446281	335266	0.35	484	65	21198	None
212117	4.82	0.15	Neural Network (Specific Model)	11	0.944	4946	261.9018987341772	261091	0.46	316	55	21193	None
212200	7.41	0.18	Neural Network (Specific Model)	11	0.868	5549	229.5909090909091	312727	0.4	396	63	20700	None
212243	8.77	0.69	Neural Network (Specific Model)	11	0.814	4801	211.15226939970717	530946	0.36	683	121	20440	None
2123	91.83	35.82	Neural Network (Specific Model)	11	0.884	8062	315.30445823927766	3785658	0.6	3544	618	43062	None
212337	5.22	0.06	Neural Network (Specific Model)	11	0.941	8234	267.6666666666667	306538	0.45	360	53	20005	None
212465	5.36	0.16	Neural Network (Specific Model)	11	0.907	3983	190.84597156398104	265233	0.46	422	71	19305	None
212519	6.54	0.08	Neural Network (Specific Model)	11	0.89	6261	205.1995012468828	276014	0.51	401	54	14623	None
212740	6.25	0.13	Neural Network (Specific Model)	11	0.888	6271	204.42222222222222	309204	0.31	450	61	18122	None
212742	22.83	0.99	Neural Network (Specific Model)	11	0.866	4016	246.10887096774192	633334	0.57	744	161	18109	None
212998	8.98	1.33	Neural Network (Specific Model)	11	0.857	5398	212.42494714587738	350909	0.35	473	80	17231	None
213130	6.37	0.06	Neural Network (Specific Model)	11	0.934	4349	275.8983606557377	269343	0.31	305	63	16743	None
213220	4.68	0.06	Neural Network (Specific Model)	11	0.916	3159	293.84814814814814	259414	0.4	270	78	11942	None
213233	19.42	6.0	Neural Network (Specific Model)	11	0.899	5756	274.1184433164129	539558	0.59	591	104	16497	None
213473	25.56	0.59	Neural Network (Specific Model)	11	0.934	3451	299.78	480235	0.44	500	138	15821	None
21368	9.64	1.62	Neural Network (Specific Model)	11	0.925	3002	295.5093457943925	408898	0.5	428	138	6253	None
214063	9.7	0.96	Neural Network (Specific Model)	11	0.734	5093	232.33412887828163	397139	0.32	419	93	12681	None
214114	12.28	0.12	Neural Network (Specific Model)	11	0.84	4345	163.37111517367458	318669	0.38	547	73	14303	None
214159	8.37	0.16	Neural Network (Specific Model)	11	0.878	5080	164.05405405405406	289459	0.37	518	67	14232	None
214183	5.38	0.35	Neural Network (Specific Model)	11	0.833	3245	170.01923076923077	317694	0.41	520	97	9459	None
2146	82.1	100.68	Neural Network (Specific Model)	11	0.857	6204	336.62942983441974	15707107	0.53	13347	3054	57977	None
214709	14.09	0.24	Neural Network (Specific Model)	11	0.922	3638	219.42270058708414	363709	0.31	511	100	13180	None
214919	26.18	3.95	Neural Network (Specific Model)	11	0.913	3464	277.79624664879356	680073	0.53	746	192	11070	None
215216	9.11	0.6	Neural Network (Specific Model)	11	0.961	3773	318.2944297082228	372995	0.34	377	101	12427	None
215479	17.09	0.01	Neural Network (Specific Model)	11	0.924	3351	291.10196078431375	481172	0.43	510	146	9525	None
215594	5.1	0.02	Neural Network (Specific Model)	11	0.928	2786	213.58854166666666	264448	0.39	384	92	8794	None
215699	13.34	3.64	Neural Network (Specific Model)	11	0.918	3775	275.09638554216866	297794	0.42	332	74	19044	None
215965	12.68	1.95	Neural Network (Specific Model)	11	0.917	3716	317.90645161290325	322064	0.43	310	87	11406	None
216266	10.66	0.37	Neural Network (Specific Model)	11	0.837	4080	154.48010610079575	415977	0.53	754	108	11040	None
216612	4.33	0.21	Neural Network (Specific Model)	11	0.879	6163	227.95705521472394	252393	0.49	326	49	10622	None
2173	84.43	64.21	Neural Network (Specific Model)	11	0.921	5778	307.7402570480929	4827129	0.39	4824	1001	31030	None
217555	10.73	0.01	Neural Network (Specific Model)	11	0.917	3688	287.97243107769424	375149	0.53	399	102	9676	None
21766	12.2	0.15	Neural Network (Specific Model)	11	0.831	2852	178.89614243323442	434690	0.34	674	145	6177	None
218	0.0	114.23	Neural Network (Specific Model)	11	0.93	7894	309.82527377876215	48656166	0.38	48762	8101	91830	None
218846	22.47	3.13	Neural Network (Specific Model)	11	0.882	3875	287.6565934065934	355448	0.6	364	98	8707	None
218958	21.63	2.22	Neural Network (Specific Model)	11	0.914	2688	259.5833333333333	683910	0.64	804	252	8644	None
219653	9.41	0.12	Neural Network (Specific Model)	11	0.897	2792	249.56782334384857	263867	0.55	317	95	8207	None
222	94.43	18.86	Neural Network (Specific Model)	11	0.873	17402	287.3090909090909	2709306	0.47	2750	320	84733	None
223	0.45	110.41	Neural Network (Specific Model)	11	0.864	8109	302.5941203491043	22834445	0.6	21770	4009	84473	None
223532	7.83	0.0	Neural Network (Specific Model)	11	0.899	2525	254.54166666666666	264361	0.54	312	99	6535	None
224	94.63	80.09	Gradient Boost (General Model)	11	0.891	23569	320.1334760885082	3016164	0.45	2802	230	84360	None
2247	7.61	0.48	Neural Network (Specific Model)	11	0.961	14270	489.6605504587156	499629	0.5	327	59	30214	None
2271	86.61	6.48	Gradient Boost (General Model)	11	0.892	13527	298.1806331471136	2151806	0.55	2148	217	78764	None
2278	91.41	32.41	Gradient Boost (General Model)	11	0.918	5477	311.939438161255	2791127	0.4	2741	578	29749	None
2461	99.29	106.36	Gradient Boost (General Model)	11	0.914	4752	301.30169535062936	7683833	0.48	7786	1774	30369	None
26	97.54	111.79	Gradient Boost (General Model)	11	0.917	32499	332.82333102732616	12572609	0.48	11564	693	238240	None
26130	4.79	0.0	Neural Network (Specific Model)	11	0.639	2251	107.95008912655972	280121	0.37	561	120	5489	None
26523	10.58	0.01	Neural Network (Specific Model)	11	0.95	2757	310.0561056105611	295938	0.44	303	106	5438	None
267	0.0	28.76	Neural Network (Specific Model)	11	0.908	29380	302.6630462237939	15806742	0.68	15836	992	74523	None
2721	74.14	11.46	Neural Network (Specific Model)	11	0.914	4245	297.7654252362424	1754983	0.42	1799	449	25697	None
2750	49.69	2.35	Gradient Boost (General Model)	11	0.933	3746	270.81328903654486	1307600	0.61	1505	360	25523	None
283	42.63	12.71	Gradient Boost (General Model)	11	0.898	47810	317.75582398619497	1227940	0.42	1159	43	173705	None
287	78.72	0.35	Neural Network (Specific Model)	11	0.89	70830	326.4825611660593	2109810	0.42	1921	49	238344	None
2896	86.07	39.38	Gradient Boost (General Model)	11	0.907	4812	311.0630707762557	3599239	0.51	3504	804	24410	None
29	0.02	114.96	Neural Network (Specific Model)	11	0.875	14927	296.01823786283074	27604879	0.59	27251	3196	232164	None
2934	38.92	0.02	Neural Network (Specific Model)	11	0.902	7167	293.8354838709677	906854	0.38	930	151	36509	None
296	96.88	105.79	Gradient Boost (General Model)	11	0.89	30644	308.89376207249177	9146343	0.52	8801	793	213455	None
30	0.11	112.14	Neural Network (Specific Model)	11	0.918	22775	315.47610188411187	30416702	0.41	29563	3215	231506	None
301	59.84	22.11	Gradient Boost (General Model)	11	0.915	32446	314.66062602965405	1249660	0.4	1214	80	197564	None
3193	59.79	13.77	Gradient Boost (General Model)	11	0.474	2464	90.86379178096439	129716859	0.47	230757	48667	28625	Low confidence prediction - substantial (40%) disagreement between completeness prediction models
3200	92.79	56.53	Gradient Boost (General Model)	11	0.897	3590	267.2744293408566	3479691	0.61	3899	974	22289	None
3209	87.87	76.55	Neural Network (Specific Model)	11	0.906	4555	280.4409429280397	3737465	0.51	4030	913	22264	None
32282	98.61	105.81	Gradient Boost (General Model)	11	0.903	3413	262.2760930369498	11819030	0.63	13586	3479	17038	Low confidence prediction - substantial (32%) disagreement between completeness prediction models
324	10.32	115.16	Neural Network (Specific Model)	11	0.887	5889	292.9286711034779	18423213	0.59	18632	3611	132678	None
326	5.81	107.09	Neural Network (Specific Model)	11	0.912	7334	311.16590484105546	19668227	0.46	19252	3433	131283	None
