Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
7102	2.63	0.0	Neural Network (Specific Model)	11	0.954	10947	298.8974358974359	36547	0.35	39	3	14657	None
7568	2.51	0.0	Neural Network (Specific Model)	11	0.975	8624	326.94	50228	0.46	50	8	13839	None
77743	2.55	0.0	Neural Network (Specific Model)	11	0.935	7408	216.0487804878049	28186	0.39	41	5	10108	None
7826	3.89	0.01	Neural Network (Specific Model)	11	0.87	34087	191.01351351351352	145666	0.44	222	14	42779	None
812	3.12	0.01	Neural Network (Specific Model)	11	0.904	52195	195.71604938271605	52195	0.56	81	1	52195	None
8164	2.51	0.0	Neural Network (Specific Model)	11	0.949	7090	256.171875	51351	0.46	64	7	13040	None
8183	2.48	0.0	Neural Network (Specific Model)	11	0.961	9848	215.38983050847457	39242	0.36	59	5	13015	None
871	5.92	1.89	Neural Network (Specific Model)	11	0.912	49849	242.11655239960822	810482	0.48	1021	53	50644	None
8752	3.99	0.01	Neural Network (Specific Model)	11	0.928	8919	252.68067226890756	96741	0.49	119	15	12338	None
90699	2.68	0.0	Neural Network (Specific Model)	11	0.894	4594	194.9125	51881	0.38	80	13	9216	None
9287	3.68	0.08	Neural Network (Specific Model)	11	0.875	4697	348.1818181818182	39383	0.37	33	8	11761	None
974	4.76	0.04	Neural Network (Specific Model)	11	0.918	47548	342.56363636363636	61402	0.43	55	2	47548	None
9774	46.66	0.24	Gradient Boost (General Model)	11	0.939	3606	253.53225806451613	50032	0.32	62	13	11308	None
987	2.5	0.0	Neural Network (Specific Model)	11	0.894	47131	256.4909090909091	47131	0.37	55	1	47131	None
992	39.41	1.65	Neural Network (Specific Model)	11	0.917	10415	309.8903290129611	1015605	0.59	1003	133	47087	None
10243	45.18	0.93	Gradient Boost (General Model)	11	0.91	3279	286.8413524057217	725719	0.49	769	220	10886	None
1056	2.75	0.0	Neural Network (Specific Model)	11	0.898	45452	250.77586206896552	48436	0.52	58	2	45452	None
112	4.73	0.01	Neural Network (Specific Model)	11	0.867	122065	312.8053097345133	122065	0.55	113	1	122065	None
11539	48.99	0.16	Gradient Boost (General Model)	11	0.896	3185	300.8953229398664	903357	0.5	898	280	9844	None
1175	3.1	0.0	Neural Network (Specific Model)	11	0.941	43203	200.41176470588235	43203	0.42	68	1	43203	None
12	0.0	49.74	Neural Network (Specific Model)	11	0.894	157821	290.6597285067873	8599019	0.62	8840	81	328764	None
12000	3.01	0.0	Neural Network (Specific Model)	11	0.946	5374	189.3111111111111	26881	0.56	45	6	9529	None
1231	3.62	0.02	Neural Network (Specific Model)	11	0.932	42261	248.39234449760767	165767	0.52	209	8	42311	None
129	4.89	0.0	Neural Network (Specific Model)	11	0.858	111098	232.06410256410257	126161	0.44	156	2	111098	None
134919	3.03	0.0	Neural Network (Specific Model)	11	0.835	3613	301.21875	34534	0.39	32	10	6550	None
135621	2.65	0.02	Neural Network (Specific Model)	11	0.774	3389	180.83333333333334	58405	0.46	84	18	5779	None
1382	74.89	2.29	Neural Network (Specific Model)	11	0.925	5039	328.0644257703081	1895575	0.39	1785	428	40261	None
14066	2.34	0.0	Neural Network (Specific Model)	11	0.955	4980	267.6904761904762	35257	0.62	42	6	8442	None
1409	4.04	0.11	Neural Network (Specific Model)	11	0.888	39919	245.02061855670104	79775	0.49	97	2	39919	None
1410	88.69	91.17	Neural Network (Specific Model)	11	0.887	5985	309.6749186424919	8991680	0.45	8604	1769	39918	None
1422	3.74	0.05	Neural Network (Specific Model)	4	0.826	26673	392.796992481203	187399	0.65	133	14	39713	None
1501	3.11	0.01	Neural Network (Specific Model)	11	0.937	38770	173.68345323741008	76733	0.49	139	4	38770	None
15074	2.45	0.0	Neural Network (Specific Model)	11	0.943	5756	318.8125	32369	0.47	32	6	8008	None
16258	2.27	0.0	Neural Network (Specific Model)	11	0.911	3938	206.33333333333334	30084	0.44	45	8	7561	None
16407	4.21	0.78	Neural Network (Specific Model)	11	0.957	3740	591.5470085470085	216756	0.43	117	63	7508	None
164974	2.51	0.0	Neural Network (Specific Model)	11	0.932	3977	194.15662650602408	51676	0.48	83	11	16705	None
165914	2.74	0.0	Neural Network (Specific Model)	11	0.939	4466	231.36607142857142	82448	0.4	112	22	6361	None
1661	3.43	0.01	Neural Network (Specific Model)	11	0.922	36494	227.6685393258427	131137	0.55	178	11	36775	None
17022	2.45	0.01	Neural Network (Specific Model)	11	0.855	6726	143.4625	40036	0.38	80	8	7295	None
175038	2.57	0.0	Neural Network (Specific Model)	11	0.835	2497	182.6346153846154	33995	0.52	52	13	3875	None
176961	3.82	0.27	Neural Network (Specific Model)	11	0.948	6848	251.96575342465752	115909	0.34	146	22	12463	None
1770	2.5	0.0	Neural Network (Specific Model)	11	0.948	35558	201.48214285714286	35558	0.49	56	1	35558	None
179190	4.85	0.01	Neural Network (Specific Model)	11	0.917	2490	263.13953488372096	73948	0.57	86	30	3918	None
1793	2.57	0.0	Neural Network (Specific Model)	11	0.947	35303	207.53703703703704	35303	0.35	54	1	35303	None
1802	2.49	0.0	Neural Network (Specific Model)	11	0.95	35191	203.61818181818182	35191	0.61	55	1	35191	None
1839	2.66	0.0	Neural Network (Specific Model)	11	0.936	34818	184.77966101694915	34818	0.5	59	1	34818	None
1856	4.33	0.31	Neural Network (Specific Model)	11	0.924	13297	177.6632911392405	226711	0.59	395	29	34579	None
1874	2.81	0.01	Neural Network (Specific Model)	11	0.939	34393	227.44210526315788	68694	0.49	95	3	34393	None
1951	0.0	18.68	Neural Network (Specific Model)	11	0.906	16673	148.4984984984985	326052	0.52	666	23	33380	None
1971	2.37	0.0	Neural Network (Specific Model)	11	0.947	33173	257.5121951219512	33173	0.43	41	1	33173	None
1992	2.59	0.0	Neural Network (Specific Model)	11	0.942	32986	226.9298245614035	40952	0.41	57	2	32986	None
1999	2.67	0.01	Neural Network (Specific Model)	11	0.859	32925	179.5679012345679	50473	0.4	81	2	32925	None
2081	2.62	0.0	Neural Network (Specific Model)	11	0.907	31946	261.4054054054054	31946	0.51	37	1	31946	None
2085	2.61	0.0	Neural Network (Specific Model)	11	0.938	31905	250.45	31905	0.49	40	1	31905	None
209692	9.28	0.08	Neural Network (Specific Model)	11	0.911	37174	264.3611111111111	249631	0.48	288	18	75948	None
209803	5.23	0.0	Neural Network (Specific Model)	11	0.892	131105	218.62569832402235	131105	0.47	179	1	131105	None
209852	16.9	0.58	Neural Network (Specific Model)	11	0.879	6885	196.5593220338983	708798	0.38	1062	127	97886	None
209881	3.95	0.15	Neural Network (Specific Model)	11	0.912	30505	247.2290909090909	222593	0.41	275	15	88507	None
209974	12.46	0.2	Neural Network (Specific Model)	11	0.892	35433	220.81292517006804	434353	0.34	588	27	69101	None
210009	6.83	0.0	Neural Network (Specific Model)	11	0.921	12509	238.24324324324326	257279	0.48	333	35	63290	None
210015	54.96	8.62	Gradient Boost (General Model)	11	0.902	14224	229.79028132992326	1191855	0.35	1564	156	56858	None
210091	9.08	0.9	Neural Network (Specific Model)	11	0.935	8777	262.05676855895194	383853	0.41	458	61	56914	None
210115	2.85	0.0	Neural Network (Specific Model)	11	0.925	55121	294.32758620689657	55121	0.44	58	1	55121	None
210420	4.29	0.02	Neural Network (Specific Model)	11	0.923	12083	207.5387755102041	164515	0.5	245	22	41794	None
210447	7.87	0.16	Neural Network (Specific Model)	11	0.885	7362	217.864406779661	260636	0.35	354	41	40937	None
210501	3.92	0.01	Neural Network (Specific Model)	11	0.956	9436	234.94148936170214	138165	0.44	188	19	21384	None
210504	2.55	0.0	Neural Network (Specific Model)	11	0.898	31616	239.3835616438356	58097	0.4	73	2	31616	None
210507	4.64	0.04	Neural Network (Specific Model)	11	0.919	6735	189.56687898089172	193445	0.52	314	33	39717	None
210537	7.27	0.6	Neural Network (Specific Model)	11	0.903	5645	297.64541832669323	247747	0.55	251	43	39052	None
210550	3.27	0.42	Neural Network (Specific Model)	11	0.897	6121	202.27272727272728	110373	0.49	165	17	38818	None
210589	2.48	0.0	Neural Network (Specific Model)	11	0.932	38299	253.10526315789474	61683	0.57	76	2	38299	None
210689	2.72	0.0	Neural Network (Specific Model)	11	0.937	36497	220.59615384615384	36497	0.45	52	1	36497	None
210931	5.11	0.32	Neural Network (Specific Model)	11	0.951	10131	343.7920792079208	218003	0.39	202	30	56072	None
210998	2.68	0.06	Neural Network (Specific Model)	11	0.94	31855	206.66304347826087	60266	0.51	92	2	31855	None
211145	4.87	1.21	Neural Network (Specific Model)	11	0.834	4504	239.85532994923858	338936	0.5	394	76	29619	None
211177	3.57	0.0	Neural Network (Specific Model)	11	0.907	11856	245.5076923076923	105094	0.48	130	14	29231	None
211312	4.44	0.05	Neural Network (Specific Model)	11	0.939	16770	256.5253164556962	128885	0.43	158	13	27659	None
211386	2.52	0.0	Neural Network (Specific Model)	11	0.944	11390	353.47058823529414	76279	0.49	68	13	26910	None
211448	2.31	0.0	Neural Network (Specific Model)	11	0.759	26183	128.07692307692307	26183	0.46	52	1	26183	None
211826	52.66	25.01	Gradient Boost (General Model)	11	0.899	3831	220.3699164345404	1316468	0.32	1795	355	18246	None
211996	5.67	0.19	Neural Network (Specific Model)	11	0.875	5524	247.47692307692307	274631	0.47	325	57	13526	None
212026	2.9	0.0	Neural Network (Specific Model)	11	0.946	6113	228.1693989071038	132268	0.51	183	26	21707	None
212130	4.18	0.04	Neural Network (Specific Model)	11	0.86	13080	317.31972789115645	162162	0.5	147	21	21136	None
212199	3.94	0.0	Neural Network (Specific Model)	11	0.924	13915	245.82	119446	0.5	150	13	20700	None
212247	3.2	0.1	Neural Network (Specific Model)	11	0.885	19989	218.49253731343285	49282	0.39	67	3	20422	None
212292	7.74	0.0	Neural Network (Specific Model)	11	0.901	4053	252.55160142348754	235623	0.4	281	62	11745	None
212413	2.53	0.0	Neural Network (Specific Model)	11	0.952	11529	336.14285714285717	51720	0.4	49	6	19612	None
212432	3.37	0.0	Neural Network (Specific Model)	11	0.929	19520	230.26530612244898	72684	0.43	98	13	19523	None
212448	3.89	0.31	Neural Network (Specific Model)	11	0.901	7143	298.84	198249	0.45	200	33	19402	None
212568	2.48	0.0	Neural Network (Specific Model)	11	0.943	11036	231.47692307692307	47774	0.52	65	7	18759	None
212731	2.9	0.0	Neural Network (Specific Model)	11	0.881	6121	265.44262295081967	55014	0.46	61	11	18147	None
212890	4.58	0.0	Neural Network (Specific Model)	11	0.901	6510	228.73134328358208	152548	0.4	201	29	17576	None
212947	4.06	0.01	Neural Network (Specific Model)	11	0.911	7666	219.45549738219896	137154	0.4	191	23	21440	None
212987	4.88	0.01	Neural Network (Specific Model)	11	0.568	4213	107.20781893004116	273212	0.31	486	62	26416	None
213056	3.57	0.01	Neural Network (Specific Model)	11	0.918	14495	185.34459459459458	89321	0.39	148	12	17020	None
213224	2.65	0.0	Neural Network (Specific Model)	11	0.891	4556	185.4857142857143	65202	0.45	105	15	16510	None
213339	7.15	0.4	Neural Network (Specific Model)	11	0.945	6025	229.13744075829385	152416	0.47	211	31	16201	None
213451	2.57	0.0	Neural Network (Specific Model)	11	0.93	15871	218.32051282051282	54332	0.35	78	6	17917	None
213461	7.51	0.01	Neural Network (Specific Model)	11	0.867	3776	244.135231316726	236847	0.5	281	65	15842	None
213468	2.9	0.0	Neural Network (Specific Model)	11	0.929	3954	208.83529411764707	57070	0.45	85	11	15832	None
213508	2.52	0.0	Neural Network (Specific Model)	11	0.922	4572	282.6734693877551	44742	0.5	49	10	15716	None
213555	4.03	0.02	Neural Network (Specific Model)	11	0.933	5312	311.7485380116959	171164	0.43	171	41	11048	None
213790	3.83	0.01	Neural Network (Specific Model)	11	0.937	5660	301.53768844221105	191644	0.38	199	40	12043	None
2138	3.2	0.0	Neural Network (Specific Model)	11	0.946	31405	233.11666666666667	44003	0.46	60	5	31405	None
213802	2.62	0.0	Neural Network (Specific Model)	11	0.962	9180	438.25714285714287	47692	0.34	35	9	14993	None
214007	3.46	0.01	Neural Network (Specific Model)	11	0.94	3007	188.4842105263158	113449	0.46	190	35	14513	None
214398	2.65	0.0	Neural Network (Specific Model)	11	0.948	7157	259.2903225806452	50660	0.42	62	8	13721	None
214647	7.6	0.01	Neural Network (Specific Model)	11	0.942	4454	340.6871794871795	211325	0.35	195	50	13277	None
214676	5.05	0.68	Neural Network (Specific Model)	11	0.855	5111	257.39306358381504	155898	0.47	173	36	13226	None
214683	2.49	0.0	Neural Network (Specific Model)	11	0.969	4330	253.13114754098362	47644	0.36	61	11	13219	None
214803	2.63	0.0	Neural Network (Specific Model)	11	0.931	4813	216.14492753623188	47873	0.52	69	12	6445	None
214956	2.78	0.0	Neural Network (Specific Model)	11	0.891	9355	227.17073170731706	62434	0.53	82	9	12795	None
215251	3.32	0.03	Neural Network (Specific Model)	11	0.841	5498	184.3265306122449	64138	0.45	98	14	12375	None
215377	3.25	0.05	Neural Network (Specific Model)	11	0.925	4818	215.19786096256684	129486	0.5	187	30	12195	None
215420	5.05	1.27	Neural Network (Specific Model)	11	0.825	4380	212.99154334038056	363406	0.35	473	90	12129	None
215609	2.32	0.0	Neural Network (Specific Model)	11	0.942	8308	289.0769230769231	35755	0.33	39	6	11860	None
215621	3.01	0.0	Neural Network (Specific Model)	11	0.878	5120	202.38095238095238	43422	0.37	63	9	11841	None
215647	4.66	0.59	Neural Network (Specific Model)	11	0.951	7830	214.05228758169935	102733	0.48	153	19	11816	None
215854	8.69	1.35	Neural Network (Specific Model)	11	0.913	4656	314.52601156069363	178018	0.47	173	42	11532	None
216072	2.49	0.0	Neural Network (Specific Model)	11	0.895	7039	153.45544554455446	51462	0.57	101	10	11283	None
216106	3.22	0.0	Neural Network (Specific Model)	11	0.939	5249	178.35955056179776	50342	0.34	89	11	11239	None
216166	3.27	0.0	Neural Network (Specific Model)	11	0.976	7142	380.14285714285717	48984	0.32	42	9	11183	None
216689	2.92	0.01	Neural Network (Specific Model)	11	0.91	3606	267.1875	84215	0.51	96	23	10532	None
216927	2.64	0.0	Neural Network (Specific Model)	11	0.986	6037	450.6060606060606	45190	0.33	33	9	10272	None
216949	2.59	0.0	Neural Network (Specific Model)	11	0.942	6524	213.71794871794873	52846	0.4	78	9	10258	None
217004	3.26	0.32	Neural Network (Specific Model)	11	0.926	3097	215.2888888888889	125039	0.47	180	39	7385	None
217089	3.2	0.01	Neural Network (Specific Model)	11	0.929	4764	256.04918032786884	100647	0.43	122	24	10126	None
217103	2.49	0.0	Neural Network (Specific Model)	11	0.928	6984	197.84444444444443	28571	0.55	45	4	10116	None
217462	2.36	0.0	Neural Network (Specific Model)	11	0.985	6952	754.3333333333334	27547	0.39	12	4	9780	None
217768	3.02	0.0	Neural Network (Specific Model)	11	0.884	4619	303.9298245614035	58587	0.56	57	16	6626	None
217960	2.42	0.0	Neural Network (Specific Model)	11	0.914	7144	278.85714285714283	25584	0.42	28	5	9322	None
217968	2.38	0.0	Neural Network (Specific Model)	11	0.933	3002	234.6	33561	0.47	45	10	9318	None
218171	3.09	0.0	Neural Network (Specific Model)	11	0.866	5072	265.85714285714283	45053	0.46	49	11	9166	None
218392	2.34	0.0	Neural Network (Specific Model)	11	0.922	7578	323.5	27303	0.38	26	5	9022	None
218426	3.1	0.0	Neural Network (Specific Model)	11	0.79	7791	126.27906976744185	41144	0.37	86	6	9001	None
218473	2.62	0.0	Neural Network (Specific Model)	11	0.843	6375	233.7037037037037	67326	0.39	81	13	8961	None
218710	2.55	0.0	Neural Network (Specific Model)	11	0.917	3868	330.72727272727275	59417	0.45	55	16	8797	None
218711	2.89	0.0	Neural Network (Specific Model)	11	0.883	4018	238.7093023255814	69517	0.36	86	18	8797	None
218749	3.46	0.01	Neural Network (Specific Model)	11	0.9	6784	377.0	35171	0.41	28	6	8779	None
218758	2.87	0.01	Neural Network (Specific Model)	11	0.876	8204	214.69444444444446	26399	0.39	36	5	8771	None
218790	2.5	0.0	Neural Network (Specific Model)	11	0.993	3162	427.8	45106	0.35	35	13	8749	None
218871	2.58	0.0	Neural Network (Specific Model)	11	0.944	3446	231.98245614035088	41952	0.47	57	11	8692	None
218933	2.41	0.0	Neural Network (Specific Model)	11	0.933	6922	209.78947368421052	25565	0.57	38	6	8655	None
218988	4.74	0.0	Neural Network (Specific Model)	4	0.957	3025	405.241935483871	157471	0.31	124	50	8622	None
219123	2.6	0.0	Neural Network (Specific Model)	11	0.728	5361	191.25	37643	0.34	48	8	8522	None
219425	2.36	0.02	Neural Network (Specific Model)	11	0.959	3633	279.0857142857143	30443	0.43	35	8	8340	None
219446	3.46	0.0	Neural Network (Specific Model)	11	0.847	5500	240.0	53429	0.53	63	11	8329	None
219670	2.83	0.0	Neural Network (Specific Model)	11	0.915	7259	367.5882352941176	40898	0.6	34	9	8195	None
219754	2.83	0.0	Neural Network (Specific Model)	11	0.942	4333	426.42424242424244	44778	0.35	33	11	8148	None
219903	2.71	0.0	Neural Network (Specific Model)	11	0.692	5521	143.5737704918033	75573	0.34	122	16	8062	None
220023	3.55	0.0	Neural Network (Specific Model)	11	0.895	5107	184.17587939698493	122271	0.4	199	28	7998	None
220140	2.85	0.01	Neural Network (Specific Model)	11	0.923	2786	210.14	33951	0.4	50	11	7930	None
220368	4.06	0.0	Neural Network (Specific Model)	11	0.926	3038	189.12432432432433	112937	0.4	185	37	7823	None
220377	2.53	0.0	Neural Network (Specific Model)	11	0.875	4801	239.8918918918919	60807	0.5	74	13	11238	None
220905	2.6	0.0	Neural Network (Specific Model)	11	0.846	2911	209.80555555555554	26608	0.4	36	8	7559	None
220928	3.1	0.01	Neural Network (Specific Model)	11	0.865	3609	217.90540540540542	55567	0.4	74	16	7548	None
221510	4.77	0.01	Neural Network (Specific Model)	11	0.841	3574	234.6138613861386	84411	0.54	101	24	7301	None
221663	4.39	0.0	Neural Network (Specific Model)	11	0.889	3838	166.1969696969697	73454	0.43	132	20	7230	None
221855	18.28	0.0	Gradient Boost (General Model)	11	0.915	3006	267.3809523809524	36804	0.59	42	12	7152	None
221923	2.51	0.0	Neural Network (Specific Model)	11	0.937	5132	198.44444444444446	34141	0.42	54	9	7124	None
222301	2.49	0.0	Neural Network (Specific Model)	11	0.76	2834	229.3469387755102	44256	0.48	49	14	6978	None
222756	2.96	0.0	Neural Network (Specific Model)	11	0.884	3714	274.6296296296296	25112	0.53	27	7	6809	None
223212	2.64	0.0	Neural Network (Specific Model)	11	0.983	3786	435.96078431372547	67709	0.46	51	20	5934	None
223348	2.35	0.0	Neural Network (Specific Model)	11	0.953	6122	297.03333333333336	27845	0.31	30	6	8914	None
223378	2.96	0.0	Neural Network (Specific Model)	11	0.776	2575	194.07246376811594	51709	0.48	69	19	6591	None
223424	2.81	0.0	Neural Network (Specific Model)	11	0.981	3298	398.6	42516	0.48	35	12	6573	None
223758	2.33	0.0	Neural Network (Specific Model)	11	0.909	3571	178.29787234042553	27486	0.4	47	7	6460	None
223787	3.35	0.0	Neural Network (Specific Model)	11	0.837	3296	176.5934065934066	57435	0.43	91	17	6450	None
224180	2.32	0.0	Neural Network (Specific Model)	11	0.783	3767	125.0909090909091	26137	0.44	55	7	6328	None
224386	2.56	0.0	Neural Network (Specific Model)	11	0.844	3466	171.5151515151515	40072	0.31	66	13	6261	None
224785	2.33	0.0	Neural Network (Specific Model)	11	0.975	3638	394.85714285714283	25455	0.36	21	7	6139	None
225073	2.8	0.0	Neural Network (Specific Model)	11	0.909	3180	238.82142857142858	44070	0.34	56	13	6043	None
225130	2.59	0.0	Neural Network (Specific Model)	11	0.944	4592	186.87692307692308	38361	0.42	65	9	6032	None
225220	6.92	0.0	Gradient Boost (General Model)	11	0.656	2831	179.7058823529412	27865	0.45	34	9	6004	None
225639	3.07	0.01	Neural Network (Specific Model)	11	0.761	4188	249.98648648648648	72875	0.47	74	19	5892	None
